*** Aelf Mainnet ***,,,,,,,,,,,Execution Layer,,,,Chain SSDB,,,,State SSDB,,,,Exporter,,,,,,,,,Total CPU (vCore),Total Memory (GB),Storage (TB)
idc-svc-sui-mainnet-sui-full-02,sui-mainnet,Deployed,K8S,192.168.34.122,idc-chain-host-24,61.111.3.74,16,128,16,128,16,16,128,128,,,,,,,,,,,,,,,,,,16,128,9.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,640,37.6
*** Tron Mainnet ***,,,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,
idc-int-trx-mainnet-tron-full-01,trx-mainnet,Deployed,K8S,192.168.34.91,idc-chain-host-26,61.111.3.76,12,64,12,64.1,12,12,64,64.1,,,,,,,,,,,,,,,,,,12,64,3.7
idc-int-trx-mainnet-tron-full-02,trx-mainnet,Deployed,K8S,192.168.34.92,idc-chain-host-04,61.111.3.54,12,64,12,64.1,12,12,64,64.1,,,,,,,,,,,,,,,,,,12,64,3.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,128,7.4
*** Thundercore Mainnet ***,,,,,,,,,,,Execution Layer,,,,GethExporter,,,,,,,,,,,,,,,,,,,
idc-ded-tt-mainnet-thunder-full-upbit01,tt-mainnet,Deployed,K8S,192.168.34.121,idc-chain-host-17,61.111.3.67,4.2,32.048,4.2,32.048,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,,,,,5,33,0.5
idc-int-tt-mainnet-thunder-full-01,tt-mainnet,Deployed,K8S,192.168.34.118,idc-chain-host-20,61.111.3.70,4.2,32.048,4.2,32.048,4,4,32,32,0.2,0.2,0.048,0.048,,,,,,,,,,,,,,5,33,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,66,1
*** Vaulta Mainnet ***,,,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-a-mainnet-nodeos-full-upbit01,a-mainnet,Deployed,K8S,192.168.34.123,idc-chain-host-21,61.111.3.71,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,11
idc-int-a-mainnet-nodeos-full-01,a-mainnet,Deployed,K8S,192.168.34.187,idc-chain-host-22,61.111.3.72,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,11
idc-int-a-mainnet-nodeos-arch-01,a-mainnet,Deployed,K8S,192.168.34.191,idc-chain-host-24,61.111.3.74,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,256,44
*** Zeta Mainnet ***,,,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-zeta-mainnet-zetacored-full-upbit01,zeta-mainnet,Deployed,K8S,192.168.34.178,idc-chain-host-25,61.111.3.75,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,0.3
idc-int-zeta-mainnet-zetacored-full-01,zeta-mainnet,Deployed,K8S,192.168.34.177,idc-chain-host-19,61.111.3.69,8,64,8,64,8,8,64,64,,,,,,,,,,,,,,,,,,8,64,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Aelf Mainnet ***,,,,,,,,,Execution Layer,,Chain SSDB,,State SSDB,,Exporter,,,,,,,,,,,,,,,,,,,
idc-ded-aelf-mainnet-aelf-full-upbit05,aelf-mainnet,Deployed,K8S,192.168.66.21,g-idc-chain-host-04,117.52.250.4,7.2,32.048,4,16,2,12,1,4,0.2,0.048,,,,,,,,,,,,,,,,,,
idc-int-aelf-mainnet-aelf-full-05,aelf-mainnet,Deployed,K8S,192.168.66.22,g-idc-chain-host-05,117.52.250.5,7.2,32.048,4,16,2,12,1,4,0.2,0.048,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** BTC Mainnet ***,,,,,,,,,Execution Layer,,GethExporter,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-btc-mainnet-bitcoind-arch-upbit05,btc-mainnet,Deployed,K8S,192.168.66.27,g-idc-chain-host-04,117.52.250.4,2.2,16.048,2,16,0.2,0.048,,,,,,,,,,,,,,,,,,,,,,
idc-int-btc-mainnet-bitcoind-arch-05,btc-mainnet,Deployed,K8S,192.168.66.28,g-idc-chain-host-05,117.52.250.5,2.2,16.048,2,16,0.2,0.048,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Ethereum Mainnet ***,,,,,,,,,Execution Layer,,Consensus Layer,,GethExporter,,,,,,,,,,,,,,,,,,,,,
idc-ded-eth-mainnet-geth-full-upbit05,eth-mainnet,Deployed,K8S,192.168.66.29,g-idc-chain-host-04,117.52.250.4,16.2,128.048,8,64,8,64,0.2,0.048,,,,,,,,,,,,,,,,,,,,
idc-int-eth-mainnet-geth-full-05,eth-mainnet,Deployed,K8S,192.168.66.30,g-idc-chain-host-05,117.52.250.5,16.2,128.048,8,64,8,64,0.2,0.048,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Filecoin Mainnet ***,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-fil-mainnet-lotus-full-upbit05,fil-mainnet,Deployed,K8S,192.168.66.25,g-idc-chain-host-21,117.52.250.21,48,96,48,96,,,,,,,,,,,,,,,,,,,,,,,,
idc-int-fil-mainnet-lotus-full-05,fil-mainnet,Deployed,K8S,192.168.66.26,g-idc-chain-host-22,117.52.250.22,48,96,48,96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Flow Mainnet ***,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-flow-mainnet-flow-full-upbit05,flow-mainnet,Deployed,K8S,192.168.66.31,g-idc-chain-host-04,117.52.250.4,24,64,24,64,,,,,,,,,,,,,,,,,,,,,,,,
idc-int-flow-mainnet-flow-full-05,flow-mainnet,Deployed,K8S,192.168.66.32,g-idc-chain-host-05,117.52.250.5,24,64,24,64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Pocket Network Mainnet ***,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-pokt-mainnet-pocketd-full-upbit05,pokt-mainnet,Deployed,K8S,192.168.66.33,g-idc-chain-host-21,117.52.250.21,8,64,8,64,,,,,,,,,,,,,,,,,,,,,,,,
idc-int-pokt-mainnet-pocketd-full-05,pokt-mainnet,Deployed,K8S,192.168.66.34,g-idc-chain-host-05,117.52.250.5,8,64,8,64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Ripple Mainnet ***,,,,,,,,,Execution Layer,,GethExporter,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-xrp-mainnet-rippled-full-upbit05,xrp-mainnet,Deployed,K8S,192.168.66.39,g-idc-chain-host-04,117.52.250.4,8.2,256.5,8,256,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,
idc-int-xrp-mainnet-rippled-full-05,xrp-mainnet,Deployed,K8S,192.168.66.40,g-idc-chain-host-05,117.52.250.5,8.2,256.5,8,256,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Solana Mainnet ***,,,,,,,,,Execution Layer,,GethExporter,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-sol-mainnet-agave-full-05,sol-mainnet,Deployed,Server,192.168.64.41,g-idc-chain-host-41,117.52.250.41,95.2,1000.048,95,1000,0.2,0.048,,,,,,,,,,,,,,,,,,,,,,
idc-int-sol-mainnet-agave-full-05,sol-mainnet,Deployed,Server,192.168.64.42,g-idc-chain-host-42,117.52.250.42,95.2,1000.048,95,1000,0.2,0.048,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Sui Mainnet ***,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-sui-mainnet-sui-full-upbit05,sui-mainnet,Deployed,K8S,192.168.66.35,g-idc-chain-host-21,117.52.250.21,32,256,32,256,,,,,,,,,,,,,,,,,,,,,,,,
idc-int-sui-mainnet-sui-full-05,sui-mainnet,Deployed,K8S,192.168.66.36,g-idc-chain-host-22,117.52.250.22,32,256,32,256,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Thundercore Mainnet ***,,,,,,,,,Execution Layer,,GethExporter,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-tt-mainnet-thunder-full-upbit05,tt-mainnet,Deployed,K8S,192.168.66.37,g-idc-chain-host-04,117.52.250.4,4.2,32.048,4,32,0.2,0.048,,,,,,,,,,,,,,,,,,,,,,
idc-int-tt-mainnet-thunder-full-05,tt-mainnet,Deployed,K8S,192.168.66.38,g-idc-chain-host-05,117.52.250.5,4.2,32.048,4,32,0.2,0.048,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Vaulta Mainnet ***,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-a-mainnet-nodeos-full-upbit05,a-mainnet,Deployed,K8S,192.168.66.23,g-idc-chain-host-21,117.52.250.21,8,64,8,64,,,,,,,,,,,,,,,,,,,,,,,,
idc-int-a-mainnet-nodeos-full-05,a-mainnet,Deployed,K8S,192.168.66.24,g-idc-chain-host-23,117.52.250.23,8,64,8,64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*** Zeta Mainnet ***,,,,,,,,,Execution Layer,,,,,,,,,,,,,,,,,,,,,,,,,
idc-ded-zeta-mainnet-zetacored-full-upbit05,zeta-mainnet,Deployed,K8S,192.168.66.41,g-idc-chain-host-04,117.52.250.4,8,64,8,64,,,,,,,,,,,,,,,,,,,,,,,,
idc-int-zeta-mainnet-zetacored-full-05,zeta-mainnet,Deployed,K8S,192.168.66.42,g-idc-chain-host-05,117.52.250.5,8,64,8,64,,,,,,,,,,,,,,,,,,,,,,,,
